market,propertyName,city,country,contactRole,email,phone,website,sourceUrl,verificationStatus
US,Heywood Hotel,Austin,United States,Property,hey@heywoodhotel.com,,https://www.heywoodhotel.com,https://www.heywoodhotel.com/,verified
US,Hotel Saint Cecilia,Austin,United States,Property,reservations@hotelsaintcecilia.com,,https://www.hotelsaintcecilia.com,https://www.bunkhousehotels.com/hotel-saint-cecilia/contact,verified
US,Hotel Saint Cecilia,Austin,United States,Sales,sales@hotelsaintcecilia.com,,https://www.hotelsaintcecilia.com,https://www.bunkhousehotels.com/hotel-saint-cecilia/contact,verified
US,Hotel San José,Austin,United States,Property,hsj.reservations@bunkhousegroup.com,,https://www.sanjosehotel.com,https://www.bunkhousehotels.com/hotel-san-jose/contact,verified
US,Hotel San José,Austin,United States,Sales,sales@bunkhousegroup.com,,https://www.sanjosehotel.com,https://www.bunkhousehotels.com/hotel-san-jose/contact,verified
US,Hotel Van Zandt,Austin,United States,Property,info@hotelvanzandt.com,512-542-5300,https://www.hotelvanzandt.com/,https://www.hotelvanzandt.com/faqs/,verified
US,Hotel Van Zandt,Austin,United States,Reservations,frontdesk@hotelvanzandt.com,512-542-5300,https://www.hotelvanzandt.com/,https://www.hotelvanzandt.com/faqs/,verified
US,Hotel ZaZa Austin,Austin,United States,Property,austin@hotelzaza.com,,https://www.hotelzaza.com/austin,https://www.hotelzaza.com/contact,verified
US,South Congress Hotel,Austin,United States,Property,info@southcongresshotel.com,512-920-6405,https://southcongresshotel.com/,https://southcongresshotel.com/contact,verified
US,South Congress Hotel,Austin,United States,Reservations,reservations@southcongresshotel.com,512-920-6405,https://southcongresshotel.com/,https://southcongresshotel.com/contact,verified
US,South Congress Hotel,Austin,United States,Sales,sales@southcongresshotel.com,512-920-6405,https://southcongresshotel.com/,https://southcongresshotel.com/contact,verified
US,The LINE Austin,Austin,United States,Property,reservations.atx@thelinehotel.com,512-643-6609,https://www.thelinehotel.com/austin/,https://www.thelinehotel.com/contact/,verified
US,The LINE Austin,Austin,United States,Sales,sales.austin@thelinehotel.com,512-643-6609,https://www.thelinehotel.com/austin/,https://www.thelinehotel.com/contact/,verified
US,21c Museum Hotel Bentonville,Bentonville,United States,Property,bville.reservations@21chotels.com,,https://www.21cmuseumhotels.com/bentonville,https://21cmuseumhotels.com/contact-us/,verified
US,AKA Beverly Hills,Beverly Hills,United States,Property,beverlyhills@stayaka.com,,https://www.stayaka.com/aka-beverly-hills,https://www.stayaka.com/aka-beverly-hills,verified
US,The Maybourne Beverly Hills,Beverly Hills,United States,Decision maker,sjagger@maybournebeverlyhills.com,+1 310 860 7800,https://www.maybourne.com,https://www.maybourne.com/en/about-us/contact,verified
US,The Maybourne Beverly Hills,Beverly Hills,United States,Property,info@maybournebeverlyhills.com,+1 310 860 7800,https://www.maybourne.com,https://www.maybourne.com/en/about-us/contact,verified
US,The Maybourne Beverly Hills,Beverly Hills,United States,Reservations,beverlyhills.reservations@maybourne.com,+1 310 860 7800,https://www.maybourne.com,https://www.maybourne.com/en/about-us/contact,verified
US,Graduate Bloomington,Bloomington,United States,Property,info@graduatebloomington.com,812 994 0500,https://graduatehotels.com/bloomington,https://info.graduatehotels.com/emails/live-at-bloomington,verified
US,Battery Wharf Hotel,Boston,United States,Property,bwbgsa@batterywharfhotel.com,0503107000000,https://www.batterywharfhotel.com,https://www.batterywharfhotel.com,verified
US,Blueground Boston,Boston,United States,Property,cx-boston@theblueground.com,,https://www.theblueground.com,https://www.theblueground.com/contact,verified
US,Blueground Boston,Boston,United States,Sales,sales-bos@theblueground.com,,https://www.theblueground.com,https://www.theblueground.com/contact,verified
US,Boston Harbor Hotel,Boston,United States,Property,concierge@bostonharborhotel.com,,https://www.bostonharborhotel.com,https://www.bostonharborhotel.com/contact-us,verified
US,Boston Harbor Hotel,Boston,United States,Reservations,reservations@bostonharborhotel.com,,https://www.bostonharborhotel.com,https://www.bostonharborhotel.com/contact-us,verified
US,Boston Harbor Hotel,Boston,United States,Sales,bhhsales@bostonharborhotel.com,,https://www.bostonharborhotel.com,https://www.bostonharborhotel.com/contact-us,verified
US,"Club Quarters Hotel, Faneuil Hall",Boston,United States,Property,guestservices@clubquarters.com,,https://www.clubquartershotels.com/boston/faneuil-hall,https://www.clubquartershotels.com/boston/faneuil-hall,verified
US,Harborside Inn,Boston,United States,Property,info@harborsideinnboston.com,,https://www.harborsideinnboston.com,https://www.harborsideinnboston.com/contact,verified
US,Hotel Commonwealth,Boston,United States,Property,info@hotelcommonwealth.com,617-933-5000,https://www.hotelcommonwealth.com/,https://www.hotelcommonwealth.com/contact/,verified
US,Hotel Commonwealth,Boston,United States,Reservations,allreservations@hotelcommonwealth.com,617-933-5000,https://www.hotelcommonwealth.com/,https://www.hotelcommonwealth.com/contact/,verified
US,Hotel Commonwealth,Boston,United States,Sales,sales@hotelcommonwealth.com,617-933-5000,https://www.hotelcommonwealth.com/,https://www.hotelcommonwealth.com/contact/,verified
US,Raffles Boston,Boston,United States,Property,boston@raffles.com,,https://www.raffles.com,https://www.raffles.com/contact-us/,verified
US,Raffles Boston,Boston,United States,Reservations,reservations.boston@raffles.com,,https://www.raffles.com,https://www.raffles.com/contact-us/,verified
US,Seaport Hotel Boston,Boston,United States,Property,info@seaportboston.com,617-385-4000,https://www.seaportboston.com,https://www.seaportboston.com/contact,verified
US,The Godfrey Hotel Boston,Boston,United States,Property,info@godfreyhotelboston.com,,https://www.godfreyhotelboston.com,https://www.godfreyhotelboston.com/,verified
US,The Lenox Hotel,Boston,United States,Property,reservations@lenoxhotel.com,,https://www.lenoxhotel.com,https://www.lenoxhotel.com/contact/,verified
US,The Liberty Hotel,Boston,United States,Property,pr@libertyhotel.com,,https://www.libertyhotel.com,https://libertyhotel.com/contact-us/,verified
US,The Liberty Hotel,Boston,United States,Sales,sales@libertyhotel.com,,https://www.libertyhotel.com,https://libertyhotel.com/contact-us/,verified
US,The Verb Hotel,Boston,United States,Property,info@theverbhotel.com,(617) 566-4500,https://www.theverbhotel.com,https://www.theverbhotel.com,verified
US,The Whitney Hotel Boston,Boston,United States,Property,info@whitneyhotelboston.com,888-673-3650,https://www.whitneyhotelboston.com/,https://www.whitneyhotelboston.com/faq,verified
US,XV Beacon,Boston,United States,Property,reservations@xvbeacon.com,617-670-1500,https://xvbeacon.com/,https://xvbeacon.com/contact-directions/,verified
US,XV Beacon,Boston,United States,Sales,sales@xvbeacon.com,617-670-1500,https://xvbeacon.com/,https://xvbeacon.com/contact-directions/,verified
US,YOTEL Boston,Boston,United States,Property,boston.contact@yotel.com,+1 617-377-4747,https://www.yotel.com,https://www.yotel.com/en/hotels/yotel-boston,verified
US,YOTEL Boston,Boston,United States,Sales,boston.sales@yotel.com,+1 617-377-4747,https://www.yotel.com,https://www.yotel.com/en/hotels/yotel-boston,verified
US,1 Hotel Brooklyn Bridge,Brooklyn,United States,Property,1bb-guestexperience@1hotels.com,,https://www.1hotels.com,https://www.1hotels.com/contact,verified
US,Ace Hotel Brooklyn,Brooklyn,United States,Property,frontdesk.bk@acehotel.com,718-313-3636,https://www.acehotel.com/brooklyn/,https://www.acehotel.com/contact/,verified
US,Arlo Williamsburg,Brooklyn,United States,Sales,williamsburgevents@arlohotels.com,,https://www.arlohotels.com,https://www.arlohotels.com/williamsburg,verified
US,Pod Brooklyn Hotel,Brooklyn,United States,Decision maker,reservations@podhotelbk.com,+1 718 963 3060,https://www.thepodhotel.com,https://www.thepodhotel.com/contact-us,verified
US,The Hoxton Williamsburg,Brooklyn,United States,Property,hello.williamsburg@thehox.com,,https://thehoxton.com,https://thehoxton.com/contact,verified
US,The Hoxton Williamsburg,Brooklyn,United States,Reservations,book.williamsburg@thehox.com,,https://thehoxton.com,https://thehoxton.com/contact,verified
US,The Hoxton Williamsburg,Brooklyn,United States,Sales,sales.williamsburg@thehox.com,,https://thehoxton.com,https://thehoxton.com/contact,verified
US,The William Vale,Brooklyn,United States,Property,info@thewilliamvale.com,,https://www.thewilliamvale.com,https://www.thewilliamvale.com/contact,verified
US,Graduate Chapel Hill,Chapel Hill,United States,Property,info@graduatehotelchapelhill.com,919 442 9000,https://graduatehotels.com/chapel-hill,https://info.graduatehotels.com/emails/chapel-hill-opening,verified
US,Charming Inns of Charleston,Charleston,United States,Decision maker,gsevers@charminginns.com,,https://charminginns.com,https://charminginns.com/contact-us/,verified
US,Charming Inns of Charleston,Charleston,United States,Property,info@charminginns.com,,https://charminginns.com,https://charminginns.com/contact-us/,verified
US,Fulton Lane Inn,Charleston,United States,Property,fli-concierge@charminginns.com,,https://fultonlaneinn.com,https://fultonlaneinn.com/contact-us/,verified
US,HarbourView Inn,Charleston,United States,Decision maker,becky@harbourviewinn.com,,https://www.harbourviewinn.com,https://www.harbourviewinn.com/contact,verified
US,HarbourView Inn,Charleston,United States,Property,info@harbourviewinn.com,,https://www.harbourviewinn.com,https://www.harbourviewinn.com/contact,verified
US,Hotel Emeline,Charleston,United States,Property,hello@hotelemeline.com,,https://hotelemeline.com,https://hotelemeline.com/,verified
US,John Rutledge House Inn,Charleston,United States,Property,jrh-concierge@charminginns.com,,https://johnrutledgehouseinn.com,https://johnrutledgehouseinn.com/contact-us/,verified
US,Kings Courtyard Inn,Charleston,United States,Property,kci-concierge@charminginns.com,,https://kingscourtyardinn.com,https://kingscourtyardinn.com/contact-us/,verified
US,Market Pavilion Hotel,Charleston,United States,Property,info@marketpavilion.com,,https://www.marketpavilion.com,https://www.marketpavilion.com/contact.cfm,verified
US,Planters Inn Charleston,Charleston,United States,Property,reservations@plantersinn.com,,https://www.plantersinn.com,https://www.plantersinn.com/,verified
US,The Dewberry Charleston,Charleston,United States,Property,guestservices@dewberryhotels.com,,https://www.thedewberrycharleston.com,https://www.thedewberrycharleston.com/contact,verified
US,The Dewberry Charleston,Charleston,United States,Reservations,reservations@dewberryhotels.com,,https://www.thedewberrycharleston.com,https://www.thedewberrycharleston.com/contact,verified
US,The Spectator Hotel,Charleston,United States,Property,info@thespectatorhotel.com,,https://www.thespectatorhotel.com,https://www.thespectatorhotel.com/contact,verified
US,The Vendue,Charleston,United States,Property,info@thevendue.com,,https://www.thevendue.com,https://www.thevendue.com/contact/,verified
US,The Vendue,Charleston,United States,Reservations,res@thevendue.com,,https://www.thevendue.com,https://www.thevendue.com/contact/,verified
US,Graduate Charlottesville,Charlottesville,United States,Property,info@graduatecharlottesville.com,434 295 4333,https://graduatehotels.com/charlottesville,https://info.graduatehotels.com/emails/live-at-charlottesville,verified
US,ACME Hotel Company,Chicago,United States,Property,info@acmehotelcompany.com,312 894 0800,https://www.acmehotelcompany.com,https://www.acmehotelcompany.com/faqs,verified
US,Arlo Chicago,Chicago,United States,Property,hellochicago@arlohotels.com,312.346.1200,https://arlohotels.com/,https://arlohotels.com/about/contact-us/,verified
US,Arlo Chicago,Chicago,United States,Reservations,reservations@arlohotels.com,312.346.1200,https://arlohotels.com/,https://arlohotels.com/about/contact-us/,verified
US,Arlo Chicago,Chicago,United States,Sales,chicagosales@arlohotels.com,312.346.1200,https://arlohotels.com/,https://arlohotels.com/about/contact-us/,verified
US,Blueground Chicago,Chicago,United States,Property,cx-chicago@theblueground.com,,https://www.theblueground.com,https://www.theblueground.com/contact,verified
US,Blueground Chicago,Chicago,United States,Sales,sales-chi@theblueground.com,,https://www.theblueground.com,https://www.theblueground.com/contact,verified
US,Chicago Athletic Association Hotel,Chicago,United States,Property,reservations@chicagoathletichotel.com,,https://www.chicagoathletichotel.com,https://www.chicagoathletichotel.com/,verified
US,Chicago Hotel Collection - Ambassador Gold Coast,Chicago,United States,Property,ambassador@thechicagohotelcollection.com,312-748-1301,https://www.thechicagohotelcollection.com/,https://www.thechicagohotelcollection.com/contact,verified
US,Chicago Hotel Collection - Magnificent Mile,Chicago,United States,Property,magmile@thechicagohotelcollection.com,312-787-6000,https://www.thechicagohotelcollection.com/,https://www.thechicagohotelcollection.com/contact,verified
US,Chicago Hotel Collection - River North,Chicago,United States,Property,rivernorth@thechicagohotelcollection.com,312-447-9697,https://www.thechicagohotelcollection.com/,https://www.thechicagohotelcollection.com/contact,verified
US,Chicago Hotel Collection - Wrigleyville,Chicago,United States,Property,wrigleyville@thechicagohotelcollection.com,312-447-9697,https://www.thechicagohotelcollection.com/,https://www.thechicagohotelcollection.com/contact,verified
US,Freehand Chicago,Chicago,United States,Property,chicago@thefreehand.com,,https://freehandhotels.com/,https://freehandhotels.com/contact-us/,verified
US,Freehand Chicago,Chicago,United States,Sales,sales.us@thefreehand.com,,https://freehandhotels.com/,https://freehandhotels.com/contact-us/,verified
US,Godfrey Hotel Chicago,Chicago,United States,Property,godfrey@godfreyhotelchicago.com,,https://www.godfreyhotelchicago.com,https://www.godfreyhotelchicago.com/,verified
US,Graduate Evanston,Chicago,United States,Property,info@graduateevanston.com,847-475-3300,https://graduatehotels.com/evanston,https://graduatehotels.com/evanston/contact,verified
US,Graduate Evanston,Chicago,United States,Sales,sales@graduateevanston.com,847-475-3300,https://graduatehotels.com/evanston,https://graduatehotels.com/evanston/contact,verified
US,Hotel EMC2,Chicago,United States,Property,info@hotelemc2.com,,https://www.hotelemc2.com,https://www.hotelemc2.com/contact,verified
US,Hotel EMC2,Chicago,United States,Sales,sales@hotelemc2.com,,https://www.hotelemc2.com,https://www.hotelemc2.com/contact,verified
US,Kimpton Gray Hotel,Chicago,United States,Property,info@grayhotelchicago.com,312-750-9012,https://www.grayhotelchicago.com/,https://www.grayhotelchicago.com/contact/,verified
US,Publishing House Bed and Breakfast,Chicago,United States,Property,info@publishinghousebnb.com,,https://www.publishinghousebnb.com,https://www.publishinghousebnb.com/,verified
US,Publishing House Bed and Breakfast,Chicago,United States,Sales,events@publishinghousebnb.com,,https://www.publishinghousebnb.com,https://www.publishinghousebnb.com/,verified
US,The Gwen,Chicago,United States,Property,info@thegwenhotel.com,,https://www.thegwenchicago.com,https://www.thegwenchicago.com/,verified
US,The Hoxton Chicago,Chicago,United States,Property,hello.chicago@thehox.com,,https://thehoxton.com,https://thehoxton.com/contact,verified
US,The Hoxton Chicago,Chicago,United States,Reservations,book.chicago@thehox.com,,https://thehoxton.com,https://thehoxton.com/contact,verified
US,The Hoxton Chicago,Chicago,United States,Sales,sales.chicago@thehox.com,,https://thehoxton.com,https://thehoxton.com/contact,verified
US,The Langham Chicago,Chicago,United States,Property,tlchi.info@langhamhotels.com,,https://www.langhamhotels.com,https://www.langhamhotels.com/en/the-langham/chicago/contact-us/,verified
US,The Langham Chicago,Chicago,United States,Sales,tlchi.weddings@langhamhotels.com,,https://www.langhamhotels.com,https://www.langhamhotels.com/en/the-langham/chicago/contact-us/,verified
US,The Robey,Chicago,United States,Property,contact@therobey.com,,https://www.therobey.com,https://www.therobey.com/,verified
US,Viceroy Chicago,Chicago,United States,Property,chicago@viceroy.com,+1 312 586 2000,https://www.viceroyhotelsandresorts.com,https://www.viceroyhotelsandresorts.com/chicago/contact,verified
US,Viceroy Chicago,Chicago,United States,Sales,vchi-sales@viceroy.com,+1 312 586 2000,https://www.viceroyhotelsandresorts.com,https://www.viceroyhotelsandresorts.com/chicago/contact,verified
US,Walton Residence,Chicago,United States,Property,info@waltonresidence.com,,https://waltonresidence.com/,https://waltonresidence.com/contact-us/,verified
US,theWit Chicago,Chicago,United States,Decision maker,morgan.eagles@hilton.com,312-467-0200,https://thewithotel.com/,https://thewithotel.com/contact/,verified
US,theWit Chicago,Chicago,United States,Sales,catering@thewithotel.com,312-467-0200,https://thewithotel.com/,https://thewithotel.com/contact/,verified
US,21c Museum Hotel Cincinnati,Cincinnati,United States,Property,cincy.team@21chotels.com,,https://www.21cmuseumhotels.com/cincinnati,https://21cmuseumhotels.com/contact-us/,verified
US,Graduate Cincinnati,Cincinnati,United States,Property,info@graduatecincinnati.com,513 487 3800,https://graduatehotels.com/cincinnati,https://info.graduatehotels.com/emails/cincinnati-opening,verified
US,Graduate Columbia,Columbia,United States,Property,info@graduatecolumbia.com,803 779 7779,https://graduatehotels.com/columbia,https://info.graduatehotels.com/emails/live-at-columbia,verified
US,Graduate Columbus,Columbus,United States,Property,info@graduatecolumbus.com,614 484 1900,https://graduatehotels.com/columbus,https://info.graduatehotels.com/emails/live-at-columbus,verified
US,Blueground Dallas,Dallas,United States,Property,cx-dfw@theblueground.com,,https://www.theblueground.com,https://www.theblueground.com/contact,verified
US,Hotel Swexan,Dallas,United States,Property,info@hotelswexan.com,,https://www.hotelswexan.com,https://hotelswexan.com/contact-us/,verified
US,Hotel ZaZa Dallas,Dallas,United States,Property,dallasuptown@hotelzaza.com,,https://www.hotelzaza.com/dallas,https://www.hotelzaza.com/contact,verified
US,Kimpton Pittman Hotel,Dallas,United States,Property,talktous@pittmanhoteldallas.com,,https://www.pittmanhoteldallas.com,https://www.pittmanhoteldallas.com/contact-us/,verified
US,Kimpton Pittman Hotel,Dallas,United States,Reservations,frontdesk@pittmanhoteldallas.com,,https://www.pittmanhoteldallas.com,https://www.pittmanhoteldallas.com/contact-us/,verified
US,Lorenzo Hotel,Dallas,United States,Property,info@lorenzohotel.com,,https://www.lorenzohotel.com,https://lorenzohotel.com/,verified
US,The Joule Dallas,Dallas,United States,Property,reservations@thejouledallas.com,,https://www.thejouledallas.com,https://www.thejouledallas.com/contact,verified
US,Virgin Hotels Dallas,Dallas,United States,Property,stay.dallas@virginhotels.com,469-359-7700,https://virginhotels.com/dallas/,https://virginhotels.com/dallas/contact-us/,verified
US,Blueground Denver,Denver,United States,Property,cx-denver@theblueground.com,,https://www.theblueground.com,https://www.theblueground.com/contact,verified
US,Hotel Teatro,Denver,United States,Property,reservations@hotelteatro.com,303-228-1100,https://hotelteatro.com/,https://hotelteatro.com/faq/,verified
US,Limelight Hotel Denver,Denver,United States,Property,reservations@limelighthotels.com,,https://www.limelighthotels.com/denver,https://www.limelighthotels.com/denver,verified
US,The Brown Palace Hotel,Denver,United States,Property,info@brownpalace.com,,https://www.brownpalace.com,https://www.brownpalace.com/contact,verified
US,The Brown Palace Hotel,Denver,United States,Reservations,reservations@brownpalace.com,,https://www.brownpalace.com,https://www.brownpalace.com/contact,verified
US,The Crawford Hotel,Denver,United States,Property,info@thecrawfordhotel.com,720-460-3924,https://www.thecrawfordhotel.com/,https://www.thecrawfordhotel.com/faq/,verified
US,The Crawford Hotel,Denver,United States,Reservations,reservations@thecrawfordhotel.com,720-460-3924,https://www.thecrawfordhotel.com/,https://www.thecrawfordhotel.com/faq/,verified
US,The Crawford Hotel,Denver,United States,Sales,sales@thecrawfordhotel.com,720-460-3924,https://www.thecrawfordhotel.com/,https://www.thecrawfordhotel.com/faq/,verified
US,The Curtis Denver,Denver,United States,Property,info@thecurtis.com,,https://www.thecurtis.com,https://www.thecurtis.com/,verified
US,The Maven Hotel,Denver,United States,Sales,sales@themavenhotel.com,,https://www.themavenhotel.com,https://www.themavenhotel.com/contact,verified
US,The Maven Hotel at The Dairy Block,Denver,United States,Property,reservations@themavenhotel.com,,https://www.themavenhotel.com/,https://www.themavenhotel.com/contact-us,verified
US,The Oxford Hotel,Denver,United States,Property,reservations@theoxfordhotel.com,303-628-5400,https://www.theoxfordhotel.com/,https://www.theoxfordhotel.com/contact,verified
US,The Ramble Hotel,Denver,United States,Property,explore@theramblehotel.com,720-996-6300,https://www.theramblehotel.com/,https://www.theramblehotel.com/contact-us/,verified
US,The Ramble Hotel,Denver,United States,Reservations,reservations@theramblehotel.com,720-996-6300,https://www.theramblehotel.com/,https://www.theramblehotel.com/contact-us/,verified
US,The Ramble Hotel,Denver,United States,Sales,bbenson@theramblehotel.com,720-996-6300,https://www.theramblehotel.com/,https://www.theramblehotel.com/contact-us/,verified
US,Blueground Detroit,Detroit,United States,Property,cx-dtw@theblueground.com,,https://www.theblueground.com,https://www.theblueground.com/contact,verified
US,Shinola Hotel,Detroit,United States,Property,reservations@shinolahotel.com,,https://www.shinolahotel.com,https://www.shinolahotel.com/contact,verified
US,21c Museum Hotel Durham,Durham,United States,Property,dur.team@21chotels.com,,https://www.21cmuseumhotels.com/durham,https://21cmuseumhotels.com/contact-us/,verified
US,1 Hotel Hanalei Bay,Hanalei,United States,Property,lih1hhb.conciergeservices@1hotels.com,,https://www.1hotels.com,https://www.1hotels.com/hanalei-bay,verified
US,Kimpton Everly Hotel,Hollywood,United States,Property,talktous@everlyhotelhollywood.com,,https://www.kimptoneverlyhotel.com,https://www.kimptoneverlyhotel.com/contact,verified
US,Hotel ZaZa Houston Memorial City,Houston,United States,Property,houstonmemorial@hotelzaza.com,,https://www.hotelzaza.com/houston,https://www.hotelzaza.com/contact,verified
US,Hotel ZaZa Houston Museum District,Houston,United States,Property,houstonmuseumdistrict@hotelzaza.com,,https://www.hotelzaza.com/houston,https://www.hotelzaza.com/contact,verified
US,Graduate Iowa City,Iowa City,United States,Property,info@graduateiowacity.com,319 337 4058,https://graduatehotels.com/iowa-city,https://info.graduatehotels.com/emails/iowa-city-opening-email-1-1,verified
US,Blueground Kansas City,Kansas City,United States,Property,cx-mci@theblueground.com,,https://www.theblueground.com,https://www.theblueground.com/contact,verified
US,Graduate Knoxville,Knoxville,United States,Property,info@graduateknoxville.com,865 437 5500,https://graduatehotels.com/knoxville,https://info.graduatehotels.com/emails/knoxville-opening,verified
US,La Jolla Cove Hotel & Suites,La Jolla,United States,Property,reservations@lajollacove.com,,https://www.lajollacove.com,https://www.lajollacove.com/,verified
US,Pantai Inn,La Jolla,United States,Property,stay@pantai.com,,https://www.pantai.com,https://pantai.com/,verified
US,Pantai Inn,La Jolla,United States,Sales,events@pantai.com,,https://www.pantai.com,https://pantai.com/,verified
US,Virgin Hotels Las Vegas,Las Vegas,United States,Property,info.lasvegas@vhlv.com,702-693-5000,https://www.virginhotelslv.com/,https://www.virginhotelslv.com/contact/,verified
US,21c Museum Hotel Lexington,Lexington,United States,Property,lex.team@21chotels.com,,https://www.21cmuseumhotels.com/lexington,https://21cmuseumhotels.com/contact-us/,verified
US,Graduate Lincoln,Lincoln,United States,Property,info@graduatelincoln.com,402 475 4011,https://graduatehotels.com/lincoln,https://info.graduatehotels.com/emails/live-at-lincoln,verified
US,1 Hotel West Hollywood,Los Angeles,United States,Property,1wh-concierge@1hotels.com,,https://www.1hotels.com/west-hollywood,https://www.1hotels.com/west-hollywood/faq,verified
US,1 Hotel West Hollywood,Los Angeles,United States,Sales,1wh-sales@1hotels.com,,https://www.1hotels.com/west-hollywood,https://www.1hotels.com/west-hollywood/faq,verified
US,Avalon Hotel Beverly Hills,Los Angeles,United States,Property,guestservices@avalonbeverlyhills.com,310-277-5221,https://www.properhotel.com/,https://www.properhotel.com/contact-us/,verified
US,Avalon Hotel Beverly Hills,Los Angeles,United States,Sales,abh.sales@avalonbeverlyhills.com,310-277-5221,https://www.properhotel.com/,https://www.properhotel.com/contact-us/,verified
US,Blueground Los Angeles,Los Angeles,United States,Property,cx-losangeles@theblueground.com,,https://www.theblueground.com,https://www.theblueground.com/contact,verified
US,Blueground Los Angeles,Los Angeles,United States,Sales,sales-lax@theblueground.com,,https://www.theblueground.com,https://www.theblueground.com/contact,verified
US,Downtown L.A. Proper Hotel,Los Angeles,United States,Property,dtlap.info@properhotel.com,,https://www.properhotel.com/downtown-la/,https://www.properhotel.com/contact-us/,verified
US,Downtown L.A. Proper Hotel,Los Angeles,United States,Sales,dtlap.sales@properhotel.com,,https://www.properhotel.com/downtown-la/,https://www.properhotel.com/contact-us/,verified
US,Freehand Los Angeles,Los Angeles,United States,Property,losangeles@thefreehand.com,213-612-0021,https://freehandhotels.com/los-angeles/,https://freehandhotels.com/contact-us/,verified
US,Freehand Los Angeles,Los Angeles,United States,Sales,sales.losangeles@thefreehand.com,213-612-0021,https://freehandhotels.com/los-angeles/,https://freehandhotels.com/contact-us/,verified
US,Hotel Erwin,Los Angeles,United States,Property,sales@hotelerwin.com,,https://www.hotelerwin.com,https://www.hotelerwin.com/,verified
US,Hotel Figueroa,Los Angeles,United States,Property,info@hotelfigueroa.com,,https://www.hotelfigueroa.com,https://www.hotelfigueroa.com/contact-us/,verified
US,Hotel June Malibu,Los Angeles,United States,Property,hjm.info@thehoteljune.com,424-644-0517,https://www.thehoteljune.com/,https://www.properhotel.com/contact-us/,verified
US,Hotel June Malibu,Los Angeles,United States,Sales,hjm.sales@thehoteljune.com,424-644-0517,https://www.thehoteljune.com/,https://www.properhotel.com/contact-us/,verified
US,Hotel June West LA,Los Angeles,United States,Property,info@thehoteljune.com,310-645-0400,https://www.thehoteljune.com/,https://www.properhotel.com/contact-us/,verified
US,Hotel June West LA,Los Angeles,United States,Sales,sales@thehoteljune.com,310-645-0400,https://www.thehoteljune.com/,https://www.properhotel.com/contact-us/,verified
US,Hotel Per La,Los Angeles,United States,Property,info@hotelperla.com,,https://www.hotelperla.com,https://hotelperla.com/,verified
US,Neighborhood Hotels,Los Angeles,United States,Property,info@nbhdhotels.com,,https://www.theneighborhoodhotel.com,https://www.theneighborhoodhotel.com/,verified
